SpineBase,,,SpineMid,,,Neck,,,Head,,,ShoulderLeft,,,ElbowLeft,,,WristLeft,,,HandLeft,,,ShoulderRight,,,ElbowRight,,,WristRight,,,HandRight,,,HipLeft,,,KneeLeft,,,AnkleLeft,,,FootLeft,,,HipRight,,,KneeRight,,,AnkleRight,,,FootRight,,,SpineShoulder,,,HandTipLeft,,,ThumbLeft,,,HandTipRight,,,ThumbRight,,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,
-0.05157129,-0.3995057,2.282949,-0.05372573,-0.1410001,2.312274,-0.0559174,0.1118813,2.329901,-0.05766655,0.2577145,2.333642,-0.2143683,0.0149081,2.310453,-0.2952995,-0.2007844,2.235221,-0.1370365,-0.2428947,2.06442,-0.1032318,-0.2395172,2.009925,0.07787143,0.01384241,2.304457,0.172713,-0.1325683,2.183774,0.1150345,0.05843868,2.128357,0.08901726,0.1356999,2.125763,-0.1295638,-0.3960887,2.248282,-0.1544372,-0.7289215,2.172065,-0.4600157,-0.7688465,2.263875,-0.3556506,-0.6798506,2.210319,0.02771965,-0.3923682,2.257398,0.0977627,-0.7199705,2.190589,-0.1679134,-0.5268569,2.181156,-0.04122233,-0.5553968,2.155586,-0.05538172,0.04938029,2.327533,-0.03375136,-0.2374736,1.951679,-0.1112343,-0.2224198,1.975921,0.07836442,0.2087862,2.11653,0.09827829,0.1693111,2.119778,
-0.05160419,-0.3996092,2.282707,-0.05381004,-0.1410543,2.312125,-0.05601349,0.1118626,2.329839,-0.05771504,0.257673,2.333526,-0.2143466,0.01495236,2.310327,-0.2952867,-0.2007202,2.235118,-0.1369275,-0.2428403,2.06442,-0.1038923,-0.2389032,2.012017,0.07773694,0.01374852,2.304319,0.1728412,-0.1325782,2.183753,0.1146058,0.05817885,2.127998,0.0882764,0.1312755,2.121921,-0.1296052,-0.3962127,2.247922,-0.1554473,-0.7290083,2.172065,-0.460766,-0.7700516,2.264139,-0.3565957,-0.6807918,2.210593,0.02769919,-0.3924476,2.257267,0.09808601,-0.7199531,2.190215,-0.1688195,-0.5285653,2.180223,-0.04184344,-0.5560797,2.154992,-0.05547762,0.04935461,2.327451,-0.03368143,-0.2370036,1.947804,-0.1104639,-0.2210938,1.97591,0.07602917,0.2018382,2.109772,0.1014278,0.1435477,2.1065,
-0.05158342,-0.3996461,2.282525,-0.05381564,-0.1410741,2.312118,-0.05604795,0.1117837,2.329999,-0.0577474,0.2576367,2.333426,-0.2143396,0.01498115,2.310218,-0.2952952,-0.2004949,2.234987,-0.154047,-0.2500929,2.08697,-0.1002722,-0.238749,2.007864,0.07762914,0.01394201,2.304176,0.1724221,-0.132666,2.183714,0.1125102,0.05728855,2.126807,0.0869119,0.1316399,2.117682,-0.1295921,-0.3962295,2.247874,-0.1556105,-0.7290045,2.171968,-0.4608302,-0.7706006,2.264087,-0.3567643,-0.6811882,2.210596,0.02772702,-0.3925088,2.256891,0.09822261,-0.7200609,2.190599,-0.1694656,-0.529785,2.180578,-0.04228301,-0.5565873,2.155081,-0.05550219,0.04929868,2.327538,-0.02987246,-0.2376641,1.950832,-0.1097983,-0.221771,1.975069,0.07687017,0.2010428,2.106413,0.1000672,0.1549445,2.111532,
-0.05164615,-0.3996301,2.282166,-0.05385281,-0.1411347,2.311928,-0.05605437,0.1116892,2.329933,-0.0577475,0.2575392,2.333316,-0.214291,0.01497896,2.310113,-0.2949363,-0.20043,2.234389,-0.1536632,-0.2505672,2.086592,-0.09811869,-0.238376,2.007889,0.07780463,0.01413911,2.304034,0.1691684,-0.138849,2.172989,0.1145774,0.05596076,2.131715,0.08399428,0.140489,2.115077,-0.1295878,-0.3961837,2.247728,-0.1551811,-0.7289817,2.171716,-0.4602323,-0.7718741,2.26376,-0.3563478,-0.6822169,2.210318,0.0275584,-0.3925636,2.256259,0.09841974,-0.7201314,2.191009,-0.1704516,-0.5315581,2.180594,-0.0430299,-0.5575143,2.154852,-0.05551636,0.04921335,2.32745,-0.02839691,-0.2373257,1.950429,-0.1113546,-0.2180423,1.979067,0.07382207,0.2115249,2.106984,0.09975678,0.1408211,2.103,
-0.05179342,-0.3997344,2.281877,-0.05392164,-0.1411755,2.311772,-0.05606122,0.1116872,2.329896,-0.05783134,0.2575878,2.333273,-0.2143514,0.0149192,2.310004,-0.2948654,-0.2004412,2.234421,-0.1403636,-0.243757,2.064417,-0.1018482,-0.2390409,2.010354,0.07798334,0.01350018,2.303227,0.1683018,-0.1381823,2.17643,0.1117965,0.05466845,2.127558,0.0814641,0.1406011,2.10922,-0.1297224,-0.3962498,2.247454,-0.1547255,-0.7290507,2.171082,-0.4599277,-0.7689316,2.264003,-0.3557246,-0.6797781,2.210313,0.02741868,-0.3926964,2.255999,0.09858062,-0.7202365,2.191184,-0.1708767,-0.5325114,2.180886,-0.0432636,-0.557759,2.154961,-0.05553457,0.04920533,2.327391,-0.03369989,-0.2370977,1.948554,-0.1089423,-0.2197633,1.975516,0.07100507,0.2122219,2.098574,0.08959966,0.1897591,2.1038,
-0.05181309,-0.399733,2.281864,-0.05392606,-0.1411377,2.311795,-0.05599357,0.1118763,2.33009,-0.0578643,0.257512,2.333318,-0.2144056,0.01485562,2.310002,-0.2949743,-0.2003074,2.234337,-0.1402806,-0.2441849,2.065201,-0.1002285,-0.2381935,2.010588,0.07940163,0.01253603,2.302284,0.1682084,-0.1381884,2.177534,0.1092807,0.05330332,2.1257,0.07935492,0.1431084,2.106992,-0.1297628,-0.3962408,2.247499,-0.1548299,-0.7289827,2.170686,-0.4595189,-0.7683898,2.265273,-0.3558525,-0.6785969,2.211576,0.02739171,-0.3927028,2.255892,0.09866689,-0.7202092,2.19097,-0.171342,-0.5332887,2.180582,-0.04364283,-0.5582092,2.154728,-0.05549705,0.04934373,2.327524,-0.03367855,-0.2369619,1.947429,-0.1092511,-0.2199301,1.975183,0.06927681,0.2176588,2.102697,0.09539223,0.1449605,2.1042,
-0.0518509,-0.3997488,2.2818,-0.05390272,-0.1411454,2.311777,-0.05580431,0.1118603,2.330119,-0.05786159,0.2575097,2.333338,-0.2144333,0.01481727,2.310002,-0.2951498,-0.2000641,2.2349,-0.1557496,-0.2509875,2.085541,-0.0991059,-0.2387704,2.011115,0.07883969,0.01204502,2.301406,0.1654417,-0.1410788,2.17271,0.1078643,0.05200998,2.126543,0.07746398,0.1438976,2.104143,-0.1297965,-0.39625,2.247505,-0.1544766,-0.7289884,2.170414,-0.4594882,-0.7664934,2.264848,-0.3552071,-0.6775332,2.210958,0.02735648,-0.3927324,2.255679,0.09877454,-0.7202396,2.191122,-0.1715453,-0.5337738,2.180866,-0.0437295,-0.5582539,2.154841,-0.05537144,0.04933042,2.327533,-0.02906569,-0.236695,1.95068,-0.1097341,-0.220203,1.977587,0.06598877,0.2178732,2.097739,0.08704668,0.1704212,2.097364,
-0.05192099,-0.3999066,2.281533,-0.05388361,-0.1413122,2.311596,-0.05569592,0.111665,2.330013,-0.05786239,0.2574992,2.333317,-0.214428,0.01474748,2.309906,-0.2952462,-0.2000508,2.234867,-0.158727,-0.2622162,2.087263,-0.09821741,-0.2394919,2.008912,0.08037093,0.01091395,2.300388,0.1650835,-0.139968,2.175409,0.105138,0.05106398,2.122899,0.07583665,0.1424138,2.10147,-0.1298562,-0.3963423,2.247348,-0.1539499,-0.7291332,2.170325,-0.458883,-0.7665617,2.26502,-0.3547582,-0.6774325,2.211081,0.02729522,-0.3929513,2.255336,0.09882074,-0.720471,2.191235,-0.1719692,-0.5346993,2.180837,-0.04402278,-0.5586751,2.154706,-0.05528808,0.0491477,2.327413,-0.0310671,-0.2373676,1.950754,-0.1084254,-0.220306,1.972738,0.06343464,0.2173847,2.099948,0.09898088,0.1209443,2.1068,
-0.05193272,-0.3999076,2.281519,-0.05389804,-0.1412844,2.31159,-0.05571399,0.1117691,2.330038,-0.05793617,0.2575775,2.333125,-0.2144851,0.01475596,2.309821,-0.2953202,-0.2006119,2.234482,-0.1581605,-0.2645262,2.088298,-0.09947184,-0.2391762,2.011541,0.08245225,0.01002233,2.300385,0.1637458,-0.1419445,2.171976,0.1046827,0.05022069,2.123391,0.07439119,0.141133,2.100872,-0.1298595,-0.3963302,2.247369,-0.1539077,-0.7291046,2.170182,-0.4588262,-0.7663177,2.265003,-0.3547683,-0.677093,2.211109,0.02724786,-0.392982,2.255238,0.09854651,-0.7205648,2.191309,-0.1727752,-0.5355813,2.181065,-0.04468678,-0.5590197,2.154814,-0.05530595,0.04922704,2.327427,-0.03106407,-0.2374299,1.951254,-0.1101677,-0.219426,1.976346,0.06223581,0.2163023,2.090502,0.08879001,0.1497021,2.093167,
-0.05209517,-0.3999687,2.281367,-0.05382422,-0.1412258,2.311485,-0.05506926,0.1121396,2.329862,-0.05795887,0.2576159,2.333101,-0.214446,0.01446375,2.309461,-0.2955564,-0.2012453,2.233283,-0.1555991,-0.2570519,2.086341,-0.1002957,-0.2380253,2.011757,0.08703664,0.007810286,2.297756,0.1627663,-0.1428915,2.168284,0.1036355,0.05012456,2.124168,0.07200865,0.1433645,2.097987,-0.1299824,-0.3963168,2.247392,-0.1533239,-0.729113,2.169949,-0.4577247,-0.764988,2.266738,-0.3541579,-0.675261,2.21265,0.02701,-0.3932043,2.254733,0.09843482,-0.7208185,2.191538,-0.173328,-0.5364943,2.181234,-0.04510999,-0.5594327,2.154734,-0.05486384,0.04948992,2.327267,-0.02908725,-0.2368604,1.952055,-0.107069,-0.2197598,1.975276,0.05816327,0.2171838,2.091074,0.08837026,0.1455429,2.091546,
-0.05205544,-0.3998789,2.28114,-0.0537571,-0.1412054,2.311351,-0.05499635,0.1121056,2.329807,-0.05799126,0.2576285,2.333107,-0.2145367,0.01442966,2.309391,-0.2958448,-0.2009123,2.233317,-0.1563613,-0.2621562,2.088217,-0.1005231,-0.2369888,2.010902,0.0866697,0.008246969,2.298337,0.1632717,-0.1432393,2.170449,0.1009724,0.04781712,2.121387,0.06985577,0.1396396,2.09675,-0.1299803,-0.3962993,2.247377,-0.1531836,-0.7290948,2.169843,-0.4574324,-0.7632757,2.26766,-0.3540349,-0.6733989,2.213474,0.02714216,-0.3929985,2.254153,0.09804255,-0.7208185,2.192083,-0.1739369,-0.5368235,2.181756,-0.04565284,-0.5595441,2.15481,-0.05479152,0.04946961,2.327198,-0.02726117,-0.2369723,1.950626,-0.10915,-0.2196219,1.976422,0.05818361,0.211533,2.091648,0.08244472,0.1613972,2.089833,
-0.05211481,-0.3998495,2.281055,-0.05352708,-0.1410587,2.311218,-0.05395031,0.1125368,2.329626,-0.05801385,0.257603,2.333113,-0.2145792,0.01434912,2.309328,-0.2958593,-0.2009775,2.233302,-0.1552156,-0.259185,2.088044,-0.09646019,-0.2367394,2.009979,0.09069778,0.009002892,2.300096,0.1628798,-0.1447324,2.172326,0.09850558,0.04473831,2.119181,0.06722154,0.1251644,2.092278,-0.1300431,-0.3962677,2.247447,-0.152495,-0.7290758,2.169571,-0.4565935,-0.7626657,2.268016,-0.3533534,-0.6726298,2.213787,0.02704596,-0.39294,2.253723,0.09690399,-0.7210239,2.192189,-0.1755839,-0.5377991,2.181921,-0.04717553,-0.560085,2.154724,-0.05399343,0.04982251,2.327023,-0.02942285,-0.2374945,1.95525,-0.1077482,-0.2185489,1.976201,0.05500996,0.192082,2.078886,0.08445532,0.1342388,2.087231,
-0.05186665,-0.3996714,2.280998,-0.05187316,-0.1396307,2.310994,-0.05012729,0.116042,2.329297,-0.05809535,0.2576455,2.333122,-0.2148838,0.0139869,2.3092,-0.2962702,-0.2006344,2.233938,-0.1555712,-0.2579686,2.088365,-0.1012711,-0.2372734,2.015654,0.09577347,0.01625467,2.308357,0.1598082,-0.1408225,2.177757,0.0846279,0.04104013,2.104022,0.05975381,0.1191756,2.082391,-0.1295599,-0.3961233,2.248055,-0.1527947,-0.7287002,2.168796,-0.4567682,-0.7618937,2.267714,-0.3534288,-0.671899,2.213734,0.02740765,-0.3924658,2.252966,0.09622437,-0.7208957,2.193076,-0.1763564,-0.537819,2.182834,-0.04791644,-0.5600408,2.154957,-0.05073895,0.0527613,2.326722,-0.026656,-0.2331848,1.952891,-0.1066874,-0.2136472,1.977837,0.04827575,0.1869665,2.066816,0.08141499,0.1284315,2.083111,
-0.05173016,-0.3995736,2.280899,-0.05091991,-0.1381076,2.310366,-0.04834393,0.1197788,2.327948,-0.0586974,0.258355,2.333564,-0.2151439,0.01392118,2.309257,-0.296037,-0.2012412,2.233746,-0.1539665,-0.2569099,2.088881,-0.09736425,-0.2333633,2.012547,0.09810366,0.01807577,2.311055,0.1611066,-0.1572506,2.20405,0.06906062,0.04254591,2.094351,0.04943759,0.100979,2.067547,-0.1292736,-0.3961031,2.248619,-0.1528659,-0.728479,2.168035,-0.4567682,-0.7611431,2.267324,-0.3533572,-0.6711595,2.21359,0.02766492,-0.3920305,2.251798,0.09519091,-0.7208661,2.193873,-0.1775544,-0.5380474,2.183668,-0.04904011,-0.5600261,2.154994,-0.04913116,0.05591554,2.325572,-0.02652418,-0.2304406,1.953202,-0.1079381,-0.2159776,1.979835,0.03602887,0.1676337,2.049432,0.07470341,0.09912188,2.0725,
-0.0520541,-0.3999587,2.280684,-0.05145089,-0.1382356,2.309549,-0.04963763,0.1197284,2.325972,-0.05922827,0.2585883,2.33375,-0.215439,0.0137814,2.309314,-0.2959371,-0.2020548,2.234099,-0.1414591,-0.2426246,2.085906,-0.09425831,-0.2289122,2.012537,0.09817622,0.01799832,2.311553,0.1597494,-0.1609167,2.205539,0.05422942,0.01671446,2.083648,0.03126424,0.07879476,2.047877,-0.1298327,-0.3968029,2.249331,-0.1512201,-0.7290632,2.166836,-0.4551151,-0.7611165,2.266369,-0.351936,-0.6707532,2.212994,0.02714536,-0.392595,2.250483,0.09355669,-0.7217974,2.195007,-0.17953,-0.53951,2.184969,-0.05078353,-0.5605428,2.155309,-0.05017646,0.05586381,2.323944,-0.0257834,-0.2244916,1.954438,-0.105622,-0.2096175,1.9765,0.01561758,0.1409824,2.024169,0.0483506,0.1063195,2.0369,
-0.05211514,-0.400441,2.280573,-0.0549321,-0.1392364,2.308821,-0.06323789,0.1173856,2.324279,-0.05935415,0.2588732,2.333965,-0.2106221,0.01582622,2.30985,-0.2947358,-0.2040425,2.231186,-0.1425717,-0.2462914,2.09234,-0.09196935,-0.2236517,2.015159,0.09781422,0.01831925,2.313017,0.159418,-0.1629954,2.205493,0.0321755,-0.04722882,2.085532,0.01988364,-0.001977796,2.047208,-0.129865,-0.3972954,2.249513,-0.1499016,-0.7295408,2.166325,-0.4538287,-0.7609645,2.265995,-0.3508166,-0.6703761,2.212745,0.02704172,-0.3931237,2.25021,0.094009,-0.7222511,2.195511,-0.1791711,-0.5401033,2.185596,-0.050419,-0.5610688,2.155589,-0.06058957,0.05395176,2.322494,-0.02374311,-0.2154869,1.951319,-0.1045414,-0.2006321,1.982727,-0.003101502,0.05310988,2.006765,0.03041556,0.03721869,2.034143,
-0.05188605,-0.4003622,2.280531,-0.05461117,-0.1395336,2.309271,-0.06077837,0.1151415,2.327317,-0.05887367,0.2584282,2.334367,-0.2083389,0.01669922,2.309885,-0.2840806,-0.2070906,2.218321,-0.1270553,-0.2361656,2.081555,-0.07492955,-0.2093908,2.000624,0.101952,0.01756305,2.31844,0.1633341,-0.1698066,2.213783,0.02097438,-0.1132128,2.069458,-0.007031076,-0.04236532,2.015633,-0.1290989,-0.3970237,2.248999,-0.1506984,-0.7293295,2.166955,-0.4545511,-0.7606629,2.26684,-0.3514338,-0.6702787,2.213339,0.02711936,-0.393094,2.250523,0.09377213,-0.7222315,2.194896,-0.1771054,-0.5366234,2.186946,-0.04888853,-0.5598137,2.15653,-0.05905818,0.0524133,2.324588,-0.007068333,-0.2000947,1.950579,-0.09949381,-0.1907223,1.980934,-0.02836952,0.01008718,1.966802,0.001035641,-0.01326702,2.0015,
-0.05089081,-0.3985957,2.281013,-0.05178409,-0.1390189,2.309664,-0.05077006,0.1134173,2.327458,-0.05869743,0.2583978,2.334491,-0.2085259,0.01635164,2.309894,-0.2611431,-0.1789177,2.249228,-0.1520777,-0.2399203,2.079151,-0.09616503,-0.2042772,2.031643,0.1058078,0.01684853,2.322985,0.1662314,-0.1838586,2.209947,0.01838273,-0.1345163,2.068645,-0.0273782,-0.1293088,1.997293,-0.1270334,-0.394264,2.24806,-0.1520839,-0.7266781,2.168386,-0.4558732,-0.7575869,2.268551,-0.3519894,-0.6684164,2.214246,0.02749544,-0.3914352,2.252878,0.09033075,-0.72098,2.191869,-0.1790988,-0.5332593,2.184669,-0.05128965,-0.5582929,2.155928,-0.05148305,0.05141673,2.324929,-0.04065554,-0.1903241,1.971512,-0.09815474,-0.1758878,1.9905,-0.05372089,-0.07404799,1.948125,-0.02385586,-0.07219377,1.983143,
-0.05015658,-0.3980394,2.28104,-0.05151291,-0.1389372,2.31003,-0.05097892,0.1132827,2.328467,-0.05853269,0.2582405,2.334618,-0.2086547,0.01635865,2.309899,-0.2604123,-0.1770855,2.249802,-0.08396479,-0.1894301,2.029289,-0.04841066,-0.172506,1.973085,0.1089775,0.01634364,2.326143,0.1594917,-0.173601,2.236063,0.03266276,-0.2063356,2.070789,-0.04426857,-0.1694701,1.971481,-0.1259481,-0.3934224,2.24761,-0.1527007,-0.7258634,2.169109,-0.4564595,-0.7565381,2.269418,-0.3522945,-0.6678333,2.21478,0.02790421,-0.3911741,2.253354,0.08864368,-0.7209747,2.190603,-0.1797485,-0.5317653,2.184264,-0.05213906,-0.5576233,2.155811,-0.05147922,0.0513057,2.325731,-0.01032342,-0.1742219,1.949093,-0.06552858,-0.1418415,1.923368,-0.08246764,-0.1372716,1.922099,0.009704703,-0.1664033,1.955818,
